,gene_id
chr21-35395835-35396623,ENSG00000159216
chr21-35400214-35401098,ENSG00000159216
chr21-35428002-35428834,ENSG00000159216
chr21-35438394-35439321,ENSG00000159216
chr21-35475615-35476450,ENSG00000159216
chr21-35478166-35479040,ENSG00000159216
chr21-35491702-35492578,ENSG00000159216
chr21-35503420-35504283,ENSG00000159216
chr21-35508357-35509139,ENSG00000159216
chr21-35525085-35526000,ENSG00000159216
chr21-35528573-35529338,ENSG00000159216
chr21-35547782-35548646,ENSG00000159216
chr21-35615910-35616710,ENSG00000159216
chr21-35657924-35658814,ENSG00000159216
chr21-35839974-35840828,ENSG00000159216
chr21-35905026-35905926,ENSG00000159216
chr21-35924648-35925436,ENSG00000159216
chr21-35926770-35927541,ENSG00000159216
chr21-35932029-35932929,ENSG00000159216
chr21-35933428-35934140,ENSG00000159216
chr21-35939992-35940842,ENSG00000159216
chr21-35941896-35942801,ENSG00000159216
chr21-36035133-36036029,ENSG00000185917
chr21-36060013-36060910,ENSG00000185917
chr21-36065303-36066208,ENSG00000185917
chr21-36069518-36070401,ENSG00000185917
chr21-36077072-36077887,ENSG00000185917
chr21-36078748-36079634,ENSG00000185917
chr21-36135272-36136142,ENSG00000236830
chr21-36141205-36142117,ENSG00000159231
chr21-36145047-36145893,ENSG00000236830
chr21-36149962-36150880,ENSG00000236830
chr21-36152805-36153708,ENSG00000236830
chr21-36156129-36157040,ENSG00000142197
chr21-36159148-36160059,ENSG00000142197
chr21-36163525-36164429,ENSG00000142197
chr21-36169262-36170125,ENSG00000142197
chr21-36171679-36172451,ENSG00000142197
chr21-36173585-36174488,ENSG00000142197
chr21-36175741-36176622,ENSG00000142197
chr21-36181150-36182054,ENSG00000142197
chr21-36188773-36189670,ENSG00000142197
chr21-36209318-36210225,ENSG00000142197
chr21-36253541-36254394,ENSG00000142197
chr21-36255461-36256259,ENSG00000142197
chr21-36260224-36261128,ENSG00000142197
chr21-36288925-36289679,ENSG00000142197
chr21-36319779-36320645,ENSG00000159256
chr21-36322744-36323644,ENSG00000159256
chr21-36330634-36331517,ENSG00000159256
chr21-36384988-36385863,ENSG00000159259
chr21-36403414-36404308,ENSG00000159259
chr21-36854189-36855087,ENSG00000159267
chr21-36859848-36860745,ENSG00000159267
chr21-36909585-36910493,ENSG00000159267
chr21-36927352-36928200,ENSG00000159267
chr21-36939193-36940098,ENSG00000159267
chr21-36966193-36967099,ENSG00000159267
chr21-36976763-36977616,ENSG00000159267
chr21-36980433-36981344,ENSG00000159267
chr21-36985537-36986414,ENSG00000159267
chr21-36989574-36990503,ENSG00000159267
chr21-37072701-37073589,ENSG00000182670
chr21-37078987-37079921,ENSG00000182670
chr21-37086837-37087628,ENSG00000182670
chr21-37225166-37225989,ENSG00000157538
chr21-37237498-37238368,ENSG00000157538
chr21-37244553-37245452,ENSG00000157538
chr21-37250900-37251778,ENSG00000157538
chr21-37257283-37257887,ENSG00000157538
chr21-37258013-37258746,ENSG00000157538
chr21-37263493-37264301,ENSG00000157538
chr21-37267120-37268014,ENSG00000157538
chr21-37366125-37367035,ENSG00000157540
chr21-37370306-37371197,ENSG00000157540
chr21-37374395-37375311,ENSG00000157540
chr21-37380463-37381255,ENSG00000157540
chr21-37382826-37383694,ENSG00000157540
chr21-37384839-37385730,ENSG00000157540
chr21-37396755-37397521,ENSG00000157540
chr21-37398472-37399339,ENSG00000157540
chr21-37407704-37408456,ENSG00000157540
chr21-37408591-37409333,ENSG00000157540
chr21-37413678-37414553,ENSG00000157540
chr21-37419148-37419960,ENSG00000157540
chr21-37425439-37426343,ENSG00000157540
chr21-37429004-37429823,ENSG00000157540
chr21-37430304-37431065,ENSG00000157540
chr21-37434839-37435746,ENSG00000157540
chr21-37446598-37447288,ENSG00000157540
chr21-37447411-37448073,ENSG00000157540
chr21-37450253-37451092,ENSG00000157540
chr21-37451987-37452913,ENSG00000157540
chr21-37455081-37455884,ENSG00000157540
chr21-37458278-37459077,ENSG00000157540
chr21-37461191-37462069,ENSG00000157540
chr21-37462889-37463769,ENSG00000157540
chr21-37474904-37475823,ENSG00000157540
chr21-37477230-37478094,ENSG00000157540
chr21-37522347-37523199,ENSG00000157540
chr21-38384469-38385230,ENSG00000157554
chr21-38386762-38387627,ENSG00000157554
chr21-38404006-38404886,ENSG00000157554
chr21-38472353-38473236,ENSG00000157554
chr21-38476079-38476953,ENSG00000157554
chr21-38477222-38477890,ENSG00000157554
chr21-38478502-38479362,ENSG00000157554
chr21-38486507-38487386,ENSG00000157554
chr21-38490441-38491348,ENSG00000157554
chr21-38497530-38498227,ENSG00000157554
chr21-38498361-38499082,ENSG00000157554
chr21-38505343-38506164,ENSG00000157554
chr21-38506502-38507307,ENSG00000157554
chr21-38660343-38661037,ENSG00000157554
chr21-38661155-38661725,ENSG00000157554
chr21-38805361-38806244,ENSG00000157557
chr21-38808965-38809867,ENSG00000157557
chr21-38810927-38811817,ENSG00000157557
chr21-38817591-38818511,ENSG00000205622
chr21-38820647-38821571,ENSG00000205622
chr21-38831246-38832157,ENSG00000205622
chr21-38832982-38833732,ENSG00000205622
chr21-38853206-38854121,ENSG00000205622
chr21-38861880-38862754,ENSG00000205622
chr21-38912801-38913736,ENSG00000205622
chr21-38925701-38926631,ENSG00000205622
chr21-38930610-38931482,ENSG00000205622
chr21-38938056-38938964,ENSG00000205622
chr21-39175046-39175795,ENSG00000183527
chr21-39180298-39181195,ENSG00000183527
chr21-39183140-39184027,ENSG00000183527
chr21-39196030-39196914,ENSG00000185658
chr21-39208751-39209497,ENSG00000185658
chr21-39209625-39210294,ENSG00000185658
chr21-39312068-39312903,ENSG00000185658
chr21-39313370-39314185,ENSG00000185658
chr21-39315818-39316628,ENSG00000185658
chr21-39317199-39318113,ENSG00000185658
chr21-39348860-39349729,ENSG00000205581
chr21-39379924-39380791,ENSG00000182093
chr21-39385489-39386408,ENSG00000182093
chr21-39387263-39388088,ENSG00000182093
chr21-39388400-39389213,ENSG00000182093
chr21-41167570-41168465,ENSG00000182240
chr21-41170284-41171099,ENSG00000182240
chr21-41186565-41187449,ENSG00000182240
chr21-41207617-41208506,ENSG00000182240
chr21-41208953-41209848,ENSG00000182240
chr21-41229529-41230383,ENSG00000182240
chr21-41361828-41362700,ENSG00000183486
chr21-41366386-41367246,ENSG00000183486
chr21-41367703-41368517,ENSG00000183486
chr21-41369161-41370013,ENSG00000183486
chr21-41396378-41397292,ENSG00000183486
chr21-41406042-41406938,ENSG00000183486
chr21-41419923-41420805,ENSG00000157601
chr21-41423271-41424080,ENSG00000157601
chr21-41425761-41426643,ENSG00000157601
chr21-41431527-41432450,ENSG00000157601
chr21-41816402-41817159,ENSG00000141956
chr21-41865008-41865839,ENSG00000141956
chr21-41868150-41868987,ENSG00000141956
chr21-41878801-41879672,ENSG00000141956
chr21-41885175-41886052,ENSG00000157617
chr21-41895612-41896516,ENSG00000157617
chr21-41899138-41900023,ENSG00000157617
chr21-41900878-41901782,ENSG00000157617
chr21-41903615-41904540,ENSG00000157617
chr21-41921009-41921833,ENSG00000157617
chr21-41926196-41927077,ENSG00000157617
chr21-41927725-41928305,ENSG00000157617
chr21-41928429-41929235,ENSG00000157617
chr21-41932730-41933585,ENSG00000157617
chr21-41953560-41954450,ENSG00000157617
chr21-42009746-42010682,ENSG00000237232
chr21-42018944-42019900,ENSG00000237232
chr21-42021570-42022522,ENSG00000237232
chr21-42028745-42029450,ENSG00000237232
chr21-42032824-42033734,ENSG00000237232
chr21-42049728-42050518,ENSG00000237232
chr21-42051631-42052531,ENSG00000237232
chr21-42061100-42061766,ENSG00000177398
chr21-42062190-42063105,ENSG00000177398
chr21-42063661-42064381,ENSG00000177398
chr21-42069112-42069851,ENSG00000177398
chr21-42070988-42071841,ENSG00000177398
chr21-42073075-42074021,ENSG00000177398
chr21-42080619-42081522,ENSG00000177398
chr21-42089081-42089854,ENSG00000177398
chr21-42096203-42097091,ENSG00000177398
chr21-42097622-42098515,ENSG00000177398
chr21-42101055-42101933,ENSG00000177398
chr21-42105229-42105964,ENSG00000177398
chr21-42107615-42108469,ENSG00000177398
chr21-42110686-42111623,ENSG00000177398
chr21-42112000-42112830,ENSG00000177398
chr21-42113855-42114730,ENSG00000177398
chr21-42117119-42117974,ENSG00000177398
chr21-42118639-42119513,ENSG00000177398
chr21-42120304-42121185,ENSG00000177398
chr21-42121676-42122538,ENSG00000177398
chr21-42125380-42126326,ENSG00000177398
chr21-42140375-42141226,ENSG00000177398
chr21-42142369-42143226,ENSG00000177398
chr21-42199146-42200065,ENSG00000160179
chr21-42200850-42201606,ENSG00000160179
chr21-42218604-42219421,ENSG00000160179
chr21-42219887-42220772,ENSG00000160179
chr21-42221555-42222229,ENSG00000160179
chr21-42227774-42228689,ENSG00000160179
chr21-42233091-42233864,ENSG00000160179
chr21-42234452-42235319,ENSG00000160179
chr21-42238240-42239050,ENSG00000160179
chr21-42242350-42243253,ENSG00000160179
chr21-42245504-42246253,ENSG00000160179
chr21-42247519-42248342,ENSG00000160179
chr21-42248931-42249824,ENSG00000160179
chr21-42258331-42259221,ENSG00000160179
chr21-42262449-42263249,ENSG00000160179
chr21-42263424-42264257,ENSG00000160179
chr21-42267862-42268760,ENSG00000160179
chr21-42269135-42269974,ENSG00000160179
chr21-42289646-42290548,ENSG00000160179
chr21-42292002-42292804,ENSG00000160179
chr21-42296151-42297013,ENSG00000160179
chr21-42403532-42404393,ENSG00000160185
chr21-42406019-42406853,ENSG00000160185
chr21-42411419-42412030,ENSG00000160185
chr21-42414801-42415709,ENSG00000160185
chr21-42417261-42418171,ENSG00000160185
chr21-42422980-42423877,ENSG00000160185
chr21-42424883-42425789,ENSG00000160185
chr21-42430822-42431567,ENSG00000160185
chr21-42433649-42434508,ENSG00000160185
chr21-42439390-42440296,ENSG00000160185
chr21-42495950-42496865,ENSG00000160190
chr21-42499457-42500174,ENSG00000160190
chr21-42503447-42504296,ENSG00000160190
chr21-42504901-42505784,ENSG00000160190
chr21-42507076-42507991,ENSG00000160190
chr21-42513461-42514203,ENSG00000160190
chr21-42514322-42514730,ENSG00000160190
chr21-42522629-42523436,ENSG00000160190
chr21-42524382-42525286,ENSG00000160190
chr21-42527408-42528333,ENSG00000160190
chr21-42532503-42533415,ENSG00000160190
chr21-42534333-42535214,ENSG00000160190
chr21-42535678-42536500,ENSG00000160190
chr21-42545397-42546155,ENSG00000160190
chr21-42546911-42547774,ENSG00000160190
chr21-42561576-42562331,ENSG00000160190
chr21-42579114-42579950,ENSG00000160190
chr21-42653276-42654062,ENSG00000160191
chr21-42654204-42655036,ENSG00000160191
chr21-42659537-42660431,ENSG00000160191
chr21-42663148-42663998,ENSG00000160191
chr21-42665723-42666583,ENSG00000160191
chr21-42670577-42671465,ENSG00000160191
chr21-42677642-42678548,ENSG00000160191
chr21-42681128-42681957,ENSG00000160191
chr21-42684049-42684938,ENSG00000160191
chr21-42688424-42689275,ENSG00000160191
chr21-42734278-42735196,ENSG00000160191
chr21-42737822-42738758,ENSG00000160191
chr21-42746636-42747532,ENSG00000160191
chr21-42763462-42764379,ENSG00000160191
chr21-42830625-42831470,ENSG00000225218
chr21-42832967-42833743,ENSG00000225218
chr21-42850518-42851397,ENSG00000160193
chr21-42860182-42860894,ENSG00000160193
chr21-42879124-42879980,ENSG00000160193
chr21-42892802-42893685,ENSG00000160194
chr21-42973972-42974847,ENSG00000160199
chr21-42980666-42981484,ENSG00000160199
chr21-42981738-42982587,ENSG00000160199
chr21-42991731-42992601,ENSG00000160199
chr21-43015697-43016569,ENSG00000160199
chr21-43021679-43022600,ENSG00000160199
chr21-43107043-43107880,ENSG00000160201
chr21-43657246-43658087,ENSG00000160208
chr21-43659109-43660006,ENSG00000160208
chr21-43660490-43661177,ENSG00000160208
chr21-43687864-43688716,ENSG00000160208
chr21-43718741-43719598,ENSG00000160209
chr21-43721670-43722566,ENSG00000160209
chr21-43725394-43726284,ENSG00000160209
chr21-43728267-43729164,ENSG00000160209
chr21-43732998-43733808,ENSG00000160209
chr21-43733990-43734734,ENSG00000160209
chr21-43739632-43740335,ENSG00000160209
chr21-43740467-43741092,ENSG00000160209
chr21-43743665-43744598,ENSG00000160209
chr21-43775902-43776816,ENSG00000160213
chr21-43789016-43789932,ENSG00000160214
chr21-43805172-43806077,ENSG00000215458
chr21-43810523-43811428,ENSG00000215458
chr21-43812065-43812937,ENSG00000215458
chr21-43864170-43864761,ENSG00000160216
chr21-43865289-43865988,ENSG00000160216
chr21-43866616-43867411,ENSG00000160216
chr21-43872465-43873207,ENSG00000160216
chr21-43883920-43884793,ENSG00000160216
chr21-43893429-43894298,ENSG00000160216
chr21-43902184-43903080,ENSG00000160216
chr21-43916717-43917636,ENSG00000160216
chr21-43921439-43921876,ENSG00000160216
chr21-43921984-43922633,ENSG00000160216
chr21-43924959-43925830,ENSG00000160216
chr21-43930217-43931160,ENSG00000160216
chr21-43938750-43939652,ENSG00000160216
chr21-43949357-43950228,ENSG00000160216
chr21-43958285-43958991,ENSG00000160216
chr21-43959185-43960093,ENSG00000160216
chr21-43975164-43976033,ENSG00000160216
chr21-43985523-43986228,ENSG00000160216
chr21-44009824-44010747,ENSG00000160218
chr21-44012056-44012809,ENSG00000160218
chr21-44018786-44019674,ENSG00000160218
chr21-44021350-44022251,ENSG00000160218
chr21-44024985-44025601,ENSG00000160218
chr21-44025707-44026079,ENSG00000160218
chr21-44043326-44044100,ENSG00000160218
chr21-44049184-44050015,ENSG00000160218
chr21-44051443-44052323,ENSG00000160218
chr21-44057886-44058687,ENSG00000160218
chr21-44065188-44066103,ENSG00000160218
chr21-44074062-44074971,ENSG00000160218
chr21-44078410-44079161,ENSG00000160218
chr21-44083543-44084423,ENSG00000160218
chr21-44087346-44088202,ENSG00000160218
chr21-44089142-44090021,ENSG00000160218
chr21-44090305-44091025,ENSG00000160218
chr21-44297444-44298338,ENSG00000141959
chr21-44299631-44300392,ENSG00000141959
chr21-44304678-44305526,ENSG00000141959
chr21-44338869-44339760,ENSG00000160226
chr21-44349892-44350631,ENSG00000142185
chr21-44350758-44351377,ENSG00000142185
chr21-44353064-44353824,ENSG00000142185
chr21-44353946-44354445,ENSG00000142185
chr21-44356522-44357294,ENSG00000142185
chr21-44359907-44360813,ENSG00000142185
chr21-44368710-44369495,ENSG00000142185
chr21-44370014-44370631,ENSG00000142185
chr21-44374959-44375866,ENSG00000142185
chr21-44391430-44392319,ENSG00000142185
chr21-44423288-44423913,ENSG00000142185
chr21-44428145-44429068,ENSG00000142185
chr21-44793021-44793926,ENSG00000184787
chr21-44801402-44802311,ENSG00000184787
chr21-44810422-44811265,ENSG00000184900
chr21-44812615-44813176,ENSG00000184900
chr21-44817520-44818436,ENSG00000184900
chr21-44849310-44850140,ENSG00000183255
chr21-44854503-44855388,ENSG00000183255
chr21-44861454-44862143,ENSG00000183255
chr21-44865325-44866233,ENSG00000183255
chr21-44868046-44868948,ENSG00000183255
chr21-44873343-44874254,ENSG00000183255
chr21-44874868-44875546,ENSG00000183255
chr21-44892624-44893464,ENSG00000160255
chr21-44897451-44898364,ENSG00000160255
chr21-44902822-44903639,ENSG00000160255
chr21-44905481-44906263,ENSG00000160255
chr21-44907722-44908564,ENSG00000160255
chr21-44911372-44912329,ENSG00000160255
chr21-44913833-44914719,ENSG00000160255
chr21-44914995-44915711,ENSG00000160255
chr21-44920482-44921348,ENSG00000227039
chr21-44923132-44923986,ENSG00000227039
chr21-44924706-44925578,ENSG00000227039
chr21-44926023-44926969,ENSG00000227039
chr21-44927307-44928172,ENSG00000227039
chr21-44930477-44930982,ENSG00000160255
chr21-44931076-44931462,ENSG00000160255
chr21-44932313-44933223,ENSG00000160255
chr21-44939596-44940455,ENSG00000160256
chr21-44949466-44950338,ENSG00000160256
chr21-44952470-44953366,ENSG00000160256
chr21-44956902-44957835,ENSG00000160256
chr21-44965077-44965974,ENSG00000160256
chr21-44967802-44968738,ENSG00000160256
chr21-44969611-44970482,ENSG00000160256
chr21-45074090-45074986,ENSG00000197381
chr21-45076298-45077067,ENSG00000197381
chr21-45078672-45079583,ENSG00000197381
chr21-45080912-45081676,ENSG00000197381
chr21-45086850-45087783,ENSG00000197381
chr21-45092944-45093837,ENSG00000197381
chr21-45102269-45103131,ENSG00000197381
chr21-45104000-45104476,ENSG00000197381
chr21-45104564-45104863,ENSG00000197381
chr21-45109516-45110369,ENSG00000197381
chr21-45110923-45111600,ENSG00000197381
chr21-45122361-45123255,ENSG00000197381
chr21-45128345-45129248,ENSG00000197381
chr21-45130098-45131000,ENSG00000197381
chr21-45136857-45137755,ENSG00000197381
chr21-45138366-45139253,ENSG00000197381
chr21-45140082-45140991,ENSG00000197381
chr21-45152009-45152874,ENSG00000197381
chr21-45153386-45154120,ENSG00000197381
chr21-45154606-45155453,ENSG00000197381
chr21-45158854-45159738,ENSG00000197381
chr21-45168850-45169704,ENSG00000197381
chr21-45200268-45201155,ENSG00000197381
chr21-45207751-45208524,ENSG00000197381
chr21-45209648-45210555,ENSG00000197381
chr21-45224215-45225137,ENSG00000197381
chr21-45226427-45227245,ENSG00000197381
chr21-45266271-45267160,ENSG00000186866
chr21-45287556-45288448,ENSG00000223768
chr21-45292176-45293087,ENSG00000223768
chr21-45404715-45405467,ENSG00000182871
chr21-45405597-45405988,ENSG00000182871
chr21-45411188-45412058,ENSG00000182871
chr21-45420407-45421203,ENSG00000182871
chr21-45423791-45424693,ENSG00000182871
chr21-45431741-45432507,ENSG00000182871
chr21-45436290-45437152,ENSG00000182871
chr21-45439050-45439955,ENSG00000182871
chr21-45455144-45455921,ENSG00000182871
chr21-45470617-45471519,ENSG00000182871
chr21-45477993-45478865,ENSG00000182871
chr21-45482781-45483679,ENSG00000182871
chr21-45501004-45501830,ENSG00000173638
chr21-45502203-45502947,ENSG00000182871
chr21-45504253-45505041,ENSG00000182871
chr21-45509832-45510749,ENSG00000182871
chr21-45517408-45518239,ENSG00000173638
chr21-45523296-45524100,ENSG00000173638
chr21-45535363-45536206,ENSG00000173638
chr21-45541504-45541989,ENSG00000173638
chr21-45542108-45542858,ENSG00000173638
chr21-45549813-45550408,ENSG00000173638
chr21-45550720-45551638,ENSG00000173638
chr21-45554677-45555463,ENSG00000173638
chr21-45555623-45556448,ENSG00000173638
chr21-45557181-45558007,ENSG00000173638
chr21-45642953-45643866,ENSG00000183570
chr21-45645561-45646453,ENSG00000183570
chr21-45766941-45767813,ENSG00000183570
chr21-45818769-45819311,ENSG00000183570
chr21-45820291-45821189,ENSG00000183570
chr21-45827080-45827999,ENSG00000183570
chr21-45880143-45881039,ENSG00000183570
chr21-45886238-45886989,ENSG00000183570
chr21-45891884-45892774,ENSG00000183570
chr21-45910338-45911266,ENSG00000183570
chr21-45922893-45923784,ENSG00000183570
chr21-46097730-46098526,ENSG00000142173
chr21-46184513-46185308,ENSG00000160284
chr21-46224899-46225745,ENSG00000160285
chr21-46228538-46229429,ENSG00000215424
chr21-46250071-46250996,ENSG00000160294
chr21-46253474-46254370,ENSG00000160294
chr21-46285860-46286774,ENSG00000160294
chr21-46294565-46295387,ENSG00000182362
chr21-46297425-46298275,ENSG00000182362
chr21-46304681-46305590,ENSG00000160298
